identifier,IA_ID,IA_LABEL,text,punctuation,sentence_ix,word_in_sentence,sentence_word_count,relative_word_position,word_freq,stop_word,gpt2_surprisal_page,opt-125m_surprisal_page,opt-125m_surprisal_wholetext,log_word_freq
CausalClaims9,90,",",CausalClaims,True,93,0,25,0.0,0.0,False,,,,
Hypotheses0,1,Good,Hypotheses,False,93,1,25,0.04,0.00132,False,7.880367755889893,5.980637550354004,5.980635643005371,-6.630123542383857
Hypotheses0,2,scientific,Hypotheses,False,93,2,25,0.08,4.68e-05,False,10.556005477905272,12.198805809020996,12.198805809020996,-9.969627355040673
Hypotheses0,3,practice,Hypotheses,False,93,3,25,0.12,0.000115,False,4.302700042724609,5.601357460021973,5.60135555267334,-9.070578429601024
Hypotheses0,4,is,Hypotheses,False,93,4,25,0.16,0.0117,True,1.713531732559204,2.935227870941162,2.9352283477783203,-4.448166437178426
Hypotheses0,5,more,Hypotheses,False,93,5,25,0.2,0.00229,True,5.082216739654541,4.968534469604492,4.968533515930176,-6.079203461415989
Hypotheses0,6,of,Hypotheses,False,93,6,25,0.24,0.0251,True,4.918044090270996,3.814107656478882,3.81411075592041,-3.684887432844399
Hypotheses0,7,course,Hypotheses,False,93,7,25,0.28,0.000275,False,7.483604907989502,9.228317260742188,9.228317260742188,-8.198739460297702
Hypotheses0,8,than,Hypotheses,False,93,8,25,0.32,0.00135,True,3.9214296340942383,4.417313098907471,4.417313575744629,-6.607650686531799
Hypotheses0,9,an,Hypotheses,False,93,9,25,0.36,0.00339,True,4.2857513427734375,4.450419902801514,4.450420379638672,-5.686925357589778
Hypotheses0,10,exercise,Hypotheses,False,93,10,25,0.4,4.79e-05,False,4.341236114501953,5.169747352600098,5.169747352600098,-9.946395053547404
Hypotheses0,11,in,Hypotheses,False,93,11,25,0.44,0.0186,True,0.1867044419050216,2.68247652053833,2.6824755668640137,-3.9845936982629815
Hypotheses0,12,deliberate,Hypotheses,False,93,12,25,0.48,6.61e-06,False,7.307859420776367,9.099714279174805,9.099714279174805,-11.926926904100679
Hypotheses0,13,observation,Hypotheses,False,93,13,25,0.52,1.35e-05,False,4.553923606872559,6.344208240509033,6.344207763671875,-11.21282087251989
Hypotheses0,14,and,Hypotheses,False,93,14,25,0.56,0.0257,True,2.5512516498565674,2.276519536972046,2.2765145301818848,-3.661264287080963
Hypotheses0,15,the,Hypotheses,False,93,15,25,0.6,0.0537,True,4.778768539428711,4.548297882080078,4.548297882080078,-2.9243422774673182
Hypotheses0,16,use,Hypotheses,False,93,16,25,0.64,0.000646,False,3.7806379795074463,3.2794559001922607,3.2794535160064697,-7.344711054181673
Hypotheses0,17,of,Hypotheses,False,93,17,25,0.68,0.0251,True,0.0058543640188872,0.0153015758842229,0.0153015758842229,-3.684887432844399
Hypotheses0,18,adequate,Hypotheses,False,93,18,25,0.72,1.12e-05,False,8.061417579650879,8.740242958068848,8.74024486541748,-11.399596779663225
Hypotheses0,19,control,Hypotheses,False,93,19,25,0.76,0.000251,False,5.188340187072754,6.241912841796875,6.241912841796875,-8.29005761883249
Hypotheses0,20,groups,Hypotheses,False,93,20,25,0.8,0.000132,False,3.1338253021240234,5.035549163818359,5.035545825958252,-8.932708635377903
Hypotheses0,21,to,Hypotheses,False,93,21,25,0.84,0.0269,True,2.0569934844970703,2.3145980834960938,2.314597845077514,-3.6156289923743437
Hypotheses0,22,expose,Hypotheses,False,93,22,25,0.88,9.55e-06,False,9.039361000061035,9.258267402648926,9.258267402648926,-11.558969403471636
Hypotheses0,23,and,Hypotheses,False,93,23,25,0.92,0.0257,True,3.082481384277344,2.783365488052368,2.783363342285156,-3.661264287080963
Hypotheses0,24,assess,Hypotheses,False,93,24,25,0.96,1.17e-05,False,3.5077714920043945,5.015913009643555,5.015913963317871,-11.355921716160564
Hypotheses0,25,bias,Hypotheses,False,93,25,25,1.0,1.51e-05,False,6.706235587596893,7.579794228076935,7.57979542016983,-11.100815814143395
Hypotheses0,26,.,Hypotheses,True,93,25,25,1.0,0.0,False,,,,
Hypotheses0,27,Whether,Hypotheses,False,94,0,33,0.0,0.000209,False,7.172590255737305,7.878651618957519,7.878652572631836,-8.473176305999463
Hypotheses0,28,a,Hypotheses,False,94,1,33,0.0303030303030303,0.0229,True,2.99592924118042,3.140263080596924,3.140265226364136,-3.776618368421943
Hypotheses0,29,program,Hypotheses,False,94,2,33,0.0606060606060606,0.000186,False,6.538968563079834,6.461812496185303,6.461813926696777,-8.589763884251074
Hypotheses0,30,of,Hypotheses,False,94,3,33,0.0909090909090909,0.0251,True,2.7661690711975098,4.737299919128418,4.737300872802734,-3.684887432844399
Hypotheses0,31,research,Hypotheses,False,94,4,33,0.1212121212121212,0.000245,False,3.7796266078948975,4.510494709014893,4.510494232177734,-8.314252347419547
Hypotheses0,32,will,Hypotheses,False,94,5,33,0.1515151515151515,0.00282,True,3.844423770904541,4.089702606201172,4.089702606201172,-5.871018394032115
Hypotheses0,33,',Hypotheses,True,94,5,33,0.1515151515151515,0.0,False,7.604720592498779,9.064573287963867,9.064573287963867,
Hypotheses0,34,pay,Hypotheses,False,94,6,33,0.1818181818181818,0.000251,False,13.168834686279297,13.334087371826172,13.334086418151855,-8.29005761883249
Hypotheses0,35,off,Hypotheses,False,94,7,33,0.2121212121212121,0.000851,True,0.1923458576202392,0.8111780285835266,0.8111762404441833,-7.0690984293909
Hypotheses0,36,',Hypotheses,True,94,7,33,0.2121212121212121,0.0,False,1.747173309326172,4.888805866241455,4.888804912567139,
Hypotheses0,37,by,Hypotheses,False,94,8,33,0.2424242424242424,0.00457,True,4.930486679077148,5.723533630371094,5.723534107208252,-5.3882420740760235
Hypotheses0,38,casting,Hypotheses,False,94,9,33,0.2727272727272727,1.41e-05,False,10.12353801727295,8.689794540405273,8.68979549407959,-11.169335760580152
Hypotheses0,39,new,Hypotheses,False,94,10,33,0.303030303030303,0.00178,False,6.722706317901611,6.335944175720215,6.335943222045898,-6.331141914678144
Hypotheses0,40,light,Hypotheses,False,94,11,33,0.3333333333333333,0.000214,False,0.3279420137405395,0.9274781942367554,0.9274757504463196,-8.449534542942423
Hypotheses0,41,on,Hypotheses,False,94,12,33,0.3636363636363636,0.00813,True,0.1048233360052108,0.1883980631828308,0.1883978694677353,-4.812194355422418
Hypotheses0,42,some,Hypotheses,False,94,13,33,0.3939393939393939,0.00158,True,4.182378768920898,4.887593746185303,4.8875932693481445,-6.450330431943262
Hypotheses0,43,difficult,Hypotheses,False,94,14,33,0.4242424242424242,0.000117,False,6.397463321685791,6.775850772857666,6.775850296020508,-9.053336623166517
Hypotheses0,44,problem,Hypotheses,False,94,15,33,0.4545454545454545,0.000251,False,4.594575881958008,4.6520843505859375,4.652084827423096,-8.29005761883249
Hypotheses0,45,or,Hypotheses,False,94,16,33,0.4848484848484848,0.00347,True,1.1097370386123655,2.561043500900269,2.561044454574585,-5.663600685023369
Hypotheses0,46,perplexing,Hypotheses,False,94,17,33,0.5151515151515151,8.13e-07,False,9.859339140355589,10.348334074020386,10.34833163022995,-14.0225347273986
Hypotheses0,47,aspect,Hypotheses,False,94,18,33,0.5454545454545454,2.57e-05,False,3.590034246444702,6.435426712036133,6.435428619384766,-10.5690195660631
Hypotheses0,48,of,Hypotheses,False,94,19,33,0.5757575757575758,0.0251,True,0.064003437757492,0.1750752925872802,0.1750753968954086,-3.684887432844399
Hypotheses0,49,behavior,Hypotheses,False,94,20,33,0.6060606060606061,4.9e-05,False,6.669224262237549,6.6709723472595215,6.67097282409668,-9.923690259853647
Hypotheses0,50,will,Hypotheses,False,94,21,33,0.6363636363636364,0.00282,True,3.1554930210113525,3.521149158477783,3.5211503505706787,-5.871018394032115
Hypotheses0,51,also,Hypotheses,False,94,22,33,0.6666666666666666,0.00155,False,4.571625232696533,3.66207504272461,3.6620726585388175,-6.469500348050982
Hypotheses0,52,depend,Hypotheses,False,94,23,33,0.696969696969697,1.58e-05,False,0.7913687825202942,1.1774663925170898,1.1774663925170898,-11.055500617931353
Hypotheses0,53,on,Hypotheses,False,94,24,33,0.7272727272727273,0.00813,True,0.3180414140224457,0.181964099407196,0.181964099407196,-4.812194355422418
Hypotheses0,54,the,Hypotheses,False,94,25,33,0.7575757575757576,0.0537,True,0.8082504272460938,0.6300541758537292,0.6300517916679382,-2.9243422774673182
Hypotheses0,55,quality,Hypotheses,False,94,26,33,0.7878787878787878,0.000129,False,3.79565691947937,3.929662942886353,3.929663181304932,-8.955698153602603
Hypotheses0,56,of,Hypotheses,False,94,27,33,0.8181818181818182,0.0251,True,0.2205811887979507,0.2006024122238159,0.200601726770401,-3.684887432844399
Hypotheses0,57,the,Hypotheses,False,94,28,33,0.8484848484848485,0.0537,True,0.4153854548931122,0.5821453332901001,0.5821437835693359,-2.9243422774673182
Hypotheses0,58,scientist's,Hypotheses,False,94,29,33,0.8787878787878788,2.19e-07,False,8.919618666172028,8.821704149246216,8.821706533432007,-15.33419410712991
Hypotheses0,61,research,Hypotheses,False,94,30,33,0.9090909090909092,0.000245,False,3.1789417266845703,2.984293222427368,2.98429536819458,-8.314252347419547
Hypotheses0,62,ideas,Hypotheses,False,94,31,33,0.9393939393939394,6.92e-05,False,10.001439332962036,10.633830547332764,10.633830547332764,-9.57850969534065
Hypotheses0,63,",",Hypotheses,True,94,31,33,0.9393939393939394,0.0,False,,,,
Hypotheses0,64,or,Hypotheses,False,94,32,33,0.9696969696969696,0.00347,True,5.189783096313477,4.966997146606445,4.96699857711792,-5.663600685023369
Hypotheses0,65,hypotheses,Hypotheses,False,94,33,33,1.0,1.58e-06,False,10.741889595985413,11.054942667484283,11.05494374036789,-13.3580857109254
Hypotheses0,66,.,Hypotheses,True,94,33,33,1.0,0.0,False,,,,
Hypotheses0,67,The,Hypotheses,False,95,0,15,0.0,0.0537,True,2.6852025985717773,2.7681288719177246,2.768129110336304,-2.9243422774673182
Hypotheses0,68,scientist,Hypotheses,False,95,1,15,0.0666666666666666,1.62e-05,False,6.298025131225586,6.233863353729248,6.23386287689209,-11.030499315725935
Hypotheses0,69,views,Hypotheses,False,95,2,15,0.1333333333333333,6.76e-05,False,10.00593090057373,9.270380973815918,9.270379066467283,-9.601902574915355
Hypotheses0,70,facts,Hypotheses,False,95,3,15,0.2,5.25e-05,False,8.859450340270996,8.467188835144043,8.467188835144043,-9.854697388366697
Hypotheses0,71,not,Hypotheses,False,95,4,15,0.2666666666666666,0.0049,True,5.486228466033936,6.068594932556152,6.068592548370361,-5.318520073865556
Hypotheses0,72,as,Hypotheses,False,95,5,15,0.3333333333333333,0.00589,True,0.6248024702072144,3.3345189094543457,3.334519624710083,-5.134499281318642
Hypotheses0,73,isolated,Hypotheses,False,95,6,15,0.4,1.74e-05,False,7.7878217697143555,9.105633735656738,9.105634689331056,-10.959040351743791
Hypotheses0,74,or,Hypotheses,False,95,7,15,0.4666666666666667,0.00347,True,3.671922445297241,2.929741621017456,2.929741382598877,-5.663600685023369
Hypotheses0,75,separate,Hypotheses,False,95,8,15,0.5333333333333333,6.76e-05,False,7.679257392883301,6.245349884033203,6.24535083770752,-9.601902574915355
Hypotheses0,76,entities,Hypotheses,False,95,9,15,0.6,9.33e-06,False,4.174376010894775,3.5402066707611084,3.5402069091796875,-11.582275543105021
Hypotheses0,77,or,Hypotheses,False,95,10,15,0.6666666666666666,0.00347,True,3.794227123260498,3.5822577476501465,3.5822582244873047,-5.663600685023369
Hypotheses0,78,events,Hypotheses,False,95,11,15,0.7333333333333333,0.00012,False,5.70718789100647,5.946754693984985,5.946753978729248,-9.028018815182229
Hypotheses0,79,",",Hypotheses,True,95,11,15,0.7333333333333333,0.0,False,,,,
Hypotheses0,80,but,Hypotheses,False,95,12,15,0.8,0.00427,True,0.1250380575656891,0.2769418358802795,0.2769416570663452,-5.456141451741604
Hypotheses0,81,as,Hypotheses,False,95,13,15,0.8666666666666667,0.00589,True,0.3305281102657318,0.4984893202781677,0.4984900653362274,-5.134499281318642
Hypotheses0,82,meaningfully,Hypotheses,False,95,14,15,0.9333333333333332,7.41e-07,False,9.226101815700533,10.413406252861025,10.413404822349548,-14.115265211650325
Hypotheses0,83,connected,Hypotheses,False,95,15,15,1.0,4.79e-05,False,5.929620265960693,4.954351425170898,4.954349756240845,-9.946395053547404
Hypotheses0,84,.,Hypotheses,True,95,15,15,1.0,0.0,False,,,,
Hypotheses0,85,The,Hypotheses,False,96,0,27,0.0,0.0537,True,2.345467090606689,2.296548128128052,2.296548843383789,-2.9243422774673182
Hypotheses0,86,scientist's,Hypotheses,False,96,1,27,0.037037037037037,2.19e-07,False,3.881919860839844,3.738038420677185,3.7380412817001343,-15.33419410712991
Hypotheses0,89,hypotheses,Hypotheses,False,96,2,27,0.074074074074074,1.58e-06,False,5.71244478225708,5.218622207641602,5.218621253967285,-13.3580857109254
Hypotheses0,90,are,Hypotheses,False,96,3,27,0.1111111111111111,0.0055,True,1.581739068031311,1.2858262062072754,1.2858257293701172,-5.2030071867437115
Hypotheses0,91,the,Hypotheses,False,96,4,27,0.1481481481481481,0.0537,True,3.5951039791107178,3.0776238441467285,3.0776216983795166,-2.9243422774673182
Hypotheses0,92,starting,Hypotheses,False,96,5,27,0.1851851851851851,0.000117,False,4.667586326599121,6.114260673522949,6.114260673522949,-9.053336623166517
Hypotheses0,93,points,Hypotheses,False,96,6,27,0.2222222222222222,0.00017,False,1.96033775806427,1.5991122722625732,1.5991108417510986,-8.679712120914012
Hypotheses0,94,for,Hypotheses,False,96,7,27,0.2592592592592592,0.0102,True,0.8069913983345032,1.1796966791152954,1.1796973943710327,-4.585367558691911
Hypotheses0,95,approaching,Hypotheses,False,96,8,27,0.2962962962962963,1.48e-05,False,7.696390151977539,7.283350944519043,7.283350467681885,-11.120883377194204
Hypotheses0,96,this,Hypotheses,False,96,9,27,0.3333333333333333,0.00661,True,4.167797565460205,4.600833892822266,4.600833892822266,-5.019171625118542
Hypotheses0,97,sort,Hypotheses,False,96,10,27,0.3703703703703703,0.0001,False,5.788833618164063,6.020447254180908,6.02044677734375,-9.210340371976182
Hypotheses0,98,of,Hypotheses,False,96,11,27,0.4074074074074074,0.0251,True,0.0007702721050009,0.0020817292388528,0.0020817292388528,-3.684887432844399
Hypotheses0,99,connectedness,Hypotheses,False,96,12,27,0.4444444444444444,4.07e-07,False,12.621747940778732,13.395729184150696,13.39572724699974,-14.714452651503816
Hypotheses0,100,",",Hypotheses,True,96,12,27,0.4444444444444444,0.0,False,,,,
Hypotheses0,101,by,Hypotheses,False,96,13,27,0.4814814814814814,0.00457,True,5.561113834381104,5.39009428024292,5.390096664428711,-5.3882420740760235
Hypotheses0,102,making,Hypotheses,False,96,14,27,0.5185185185185185,0.000347,False,3.9190359115600586,3.76048755645752,3.760487079620361,-7.966185778017415
Hypotheses0,103,a,Hypotheses,False,96,15,27,0.5555555555555556,0.0229,True,3.0087482929229736,2.832157611846924,2.832157611846924,-3.776618368421943
Hypotheses0,104,theoretical,Hypotheses,False,96,16,27,0.5925925925925926,1.02e-05,False,5.25109338760376,5.326235771179199,5.326236248016357,-11.493122837674049
Hypotheses0,105,guess,Hypotheses,False,96,17,27,0.6296296296296297,0.000148,False,6.083726406097412,5.5613298416137695,5.561330795288086,-8.818298284200159
Hypotheses0,106,as,Hypotheses,False,96,18,27,0.6666666666666666,0.00589,True,1.899837136268616,2.118533134460449,2.118534564971924,-5.134499281318642
Hypotheses0,107,to,Hypotheses,False,96,19,27,0.7037037037037037,0.0269,True,0.0572408773005008,0.0308331549167633,0.0308332704007625,-3.6156289923743437
Hypotheses0,108,the,Hypotheses,False,96,20,27,0.7407407407407407,0.0537,True,1.4496757984161377,1.5579155683517456,1.557914972305298,-2.9243422774673182
Hypotheses0,109,significance,Hypotheses,False,96,21,27,0.7777777777777778,1.51e-05,False,5.459356307983398,4.284393310546875,4.284392356872559,-11.100815814143395
Hypotheses0,110,or,Hypotheses,False,96,22,27,0.8148148148148148,0.00347,True,3.4369547367095947,2.981203079223633,2.9812047481536865,-5.663600685023369
Hypotheses0,111,meaning,Hypotheses,False,96,23,27,0.8518518518518519,7.41e-05,False,4.525766849517822,3.94222903251648,3.9422295093536377,-9.510095025662233
Hypotheses0,112,of,Hypotheses,False,96,24,27,0.8888888888888888,0.0251,True,0.1261003166437149,0.0583653412759304,0.0583653412759304,-3.684887432844399
Hypotheses0,113,a,Hypotheses,False,96,25,27,0.925925925925926,0.0229,True,2.239009380340576,2.3889193534851074,2.3889193534851074,-3.776618368421943
Hypotheses0,114,given,Hypotheses,False,96,26,27,0.9629629629629628,0.000257,False,1.7247083187103271,2.301644325256348,2.301645040512085,-8.266434473069054
Hypotheses0,115,fact,Hypotheses,False,96,27,27,1.0,0.000257,False,4.4083022475242615,5.291867613792419,5.2918689250946045,-8.266434473069054
Hypotheses0,116,.,Hypotheses,True,96,27,27,1.0,0.0,False,,,,
Hypotheses1,1,Any,Hypotheses,False,97,0,21,0.0,0.00117,True,8.023399353027344,6.85513973236084,6.027950763702393,-6.750751530172472
Hypotheses1,2,research,Hypotheses,False,97,1,21,0.0476190476190476,0.000245,False,7.894062995910644,10.209152221679688,4.890591621398926,-8.314252347419547
Hypotheses1,3,project,Hypotheses,False,97,2,21,0.0952380952380952,0.000166,False,4.104580402374268,5.244717597961426,3.074580430984497,-8.703522769607732
Hypotheses1,5,begins,Hypotheses,False,97,3,21,0.1428571428571428,4.17e-05,False,7.658041477203369,9.73128890991211,7.027584552764893,-10.085009429159518
Hypotheses1,6,with,Hypotheses,False,97,4,21,0.1904761904761904,0.00708,True,0.3532381653785705,0.4197111129760742,0.2967905700206756,-4.950481371276509
Hypotheses1,7,selecting,Hypotheses,False,97,5,21,0.238095238095238,6.46e-06,False,8.670541763305664,7.804407119750977,7.803225040435791,-11.949881240169764
Hypotheses1,8,and,Hypotheses,False,97,6,21,0.2857142857142857,0.0257,True,3.3526344299316406,3.69305944442749,3.2847671508789062,-3.661264287080963
Hypotheses1,9,narrowing,Hypotheses,False,97,7,21,0.3333333333333333,1.78e-06,False,9.31284999847412,7.620577812194824,7.982143878936768,-13.23889719366028
Hypotheses1,10,the,Hypotheses,False,97,8,21,0.3809523809523809,0.0537,True,0.7451642751693726,1.3251214027404783,0.674557626247406,-2.9243422774673182
Hypotheses1,11,question,Hypotheses,False,97,9,21,0.4285714285714285,0.000224,False,5.622178077697754,7.07347583770752,6.107088088989258,-8.403864506109235
Hypotheses1,12,originally,Hypotheses,False,97,10,21,0.4761904761904761,4.9e-05,False,9.582340240478516,10.64195728302002,11.000659942626951,-9.923690259853647
Hypotheses1,13,asked,Hypotheses,False,97,11,21,0.5238095238095238,0.0002,False,1.6076977252960205,0.9821104407310486,1.5580461025238037,-8.517193191416238
Hypotheses1,14,to,Hypotheses,False,97,12,21,0.5714285714285714,0.0269,True,4.0846381187438965,2.902113914489746,2.6002254486083984,-3.6156289923743437
Hypotheses1,15,make,Hypotheses,False,97,13,21,0.6190476190476191,0.0012,False,4.76462459564209,4.491808891296387,3.9448843002319336,-6.725433722188183
Hypotheses1,16,it,Hypotheses,False,97,14,21,0.6666666666666666,0.00891,True,2.011155128479004,1.8523896932601929,1.966344952583313,-4.720581037499419
Hypotheses1,17,manageable,Hypotheses,False,97,15,21,0.7142857142857143,2.4e-06,False,6.92980432510376,7.487972259521484,7.453947067260742,-12.940041820610373
Hypotheses1,18,for,Hypotheses,False,97,16,21,0.7619047619047619,0.0102,True,1.9886451959609983,2.254079580307007,2.4459519386291504,-4.585367558691911
Hypotheses1,19,study,Hypotheses,False,97,17,21,0.8095238095238095,0.000182,False,7.277891159057617,7.535560607910156,7.076082229614258,-8.611503870887478
Hypotheses1,20,within,Hypotheses,False,97,18,21,0.8571428571428571,0.000275,False,7.715096473693848,7.93133544921875,7.576634407043457,-8.198739460297702
Hypotheses1,21,the,Hypotheses,False,97,19,21,0.9047619047619048,0.0537,True,1.033521056175232,0.8808413743972778,0.8454914093017578,-2.9243422774673182
Hypotheses1,22,available,Hypotheses,False,97,20,21,0.9523809523809524,0.000191,False,7.017516613006592,7.245737075805664,7.849920272827148,-8.563237129917644
Hypotheses1,23,resources,Hypotheses,False,97,21,21,1.0,8.13e-05,False,2.961394339799881,3.202947318553925,4.579534947872162,-9.417364541410508
Hypotheses1,24,.,Hypotheses,True,97,21,21,1.0,0.0,False,,,,
Hypotheses1,25,Extensive,Hypotheses,False,98,0,3,0.0,3.09e-05,False,10.603616118431091,11.055599212646484,10.469488978385924,-10.384754374060574
Hypotheses1,26,preparation,Hypotheses,False,98,1,3,0.3333333333333333,2.09e-05,False,6.109185218811035,8.052006721496582,7.363498210906982,-10.77576139899351
Hypotheses1,27,is,Hypotheses,False,98,2,3,0.6666666666666666,0.0117,True,1.501352310180664,1.4592936038970947,1.7910972833633425,-4.448166437178426
Hypotheses1,28,crucial,Hypotheses,False,98,3,3,1.0,1.91e-05,False,7.474444031715393,7.96817147731781,8.1039457321167,-10.86582222291169
Hypotheses1,29,.,Hypotheses,True,98,3,3,1.0,0.0,False,,,,
Hypotheses1,30,The,Hypotheses,False,99,0,14,0.0,0.0537,True,2.434213161468506,3.128981113433838,1.988150715827942,-2.9243422774673182
Hypotheses1,31,literature,Hypotheses,False,99,1,14,0.0714285714285714,4.17e-05,False,7.100648403167725,7.666731834411621,6.9930100440979,-10.085009429159518
Hypotheses1,32,should,Hypotheses,False,99,2,14,0.1428571428571428,0.000977,True,3.324923038482666,5.774185180664063,4.636089324951172,-6.931023905921491
Hypotheses1,33,be,Hypotheses,False,99,3,14,0.2142857142857142,0.00617,True,0.7029913663864136,0.8310886025428772,0.7635692954063416,-5.088056441064841
Hypotheses1,34,carefully,Hypotheses,False,99,4,14,0.2857142857142857,2.88e-05,False,3.5040173530578613,4.675461769104004,3.904887199401856,-10.455135170822373
Hypotheses1,35,reviewed,Hypotheses,False,99,5,14,0.3571428571428571,1.7e-05,False,2.6304893493652344,2.296470165252685,1.4159730672836304,-10.982297213908058
Hypotheses1,36,and,Hypotheses,False,99,6,14,0.4285714285714285,0.0257,True,1.5218721628189087,1.5434390306472778,1.5536617040634155,-3.661264287080963
Hypotheses1,37,the,Hypotheses,False,99,7,14,0.5,0.0537,True,3.015782117843628,2.7170722484588623,2.1958906650543213,-2.9243422774673182
Hypotheses1,38,task,Hypotheses,False,99,8,14,0.5714285714285714,4.47e-05,False,6.9211273193359375,4.996057510375977,6.197340965270996,-10.015537056344751
Hypotheses1,39,should,Hypotheses,False,99,9,14,0.6428571428571429,0.000977,True,3.0801823139190674,2.282015323638916,3.410443067550659,-6.931023905921491
Hypotheses1,40,be,Hypotheses,False,99,10,14,0.7142857142857143,0.00617,True,0.3602307140827179,0.2050991952419281,0.2782304286956787,-5.088056441064841
Hypotheses1,41,thought,Hypotheses,False,99,11,14,0.7857142857142857,0.000389,False,5.996885299682617,7.376359939575195,7.229121208190918,-7.851931214345828
Hypotheses1,42,about,Hypotheses,False,99,12,14,0.8571428571428571,0.00251,True,2.9151740074157715,3.211700439453125,3.647628307342529,-5.987472525838444
Hypotheses1,43,at,Hypotheses,False,99,13,14,0.9285714285714286,0.00501,True,3.998356342315674,4.480623245239258,4.334068298339844,-5.296319363885364
Hypotheses1,44,length,Hypotheses,False,99,14,14,1.0,5.89e-05,False,3.645717859268189,4.055352538824081,3.512290954589844,-9.739669467306733
Hypotheses1,45,.,Hypotheses,True,99,14,14,1.0,0.0,False,,,,
Hypotheses1,46,One,Hypotheses,False,100,0,14,0.0,0.00295,False,4.887683391571045,5.246840476989746,5.16436243057251,-5.825950108630408
Hypotheses1,47,must,Hypotheses,False,100,1,14,0.0714285714285714,0.000479,False,3.847285747528076,3.253390312194824,2.7682971954345703,-7.643809960553359
Hypotheses1,48,select,Hypotheses,False,100,2,14,0.1428571428571428,2.82e-05,False,6.216209411621094,5.374092102050781,6.485478401184082,-10.476188580020207
Hypotheses1,49,the,Hypotheses,False,100,3,14,0.2142857142857142,0.0537,True,1.3226046562194824,0.838487446308136,1.04110848903656,-2.9243422774673182
Hypotheses1,50,most,Hypotheses,False,100,4,14,0.2857142857142857,0.001,True,2.7911059856414795,2.7779667377471924,2.256425619125366,-6.907755278982137
Hypotheses1,51,fundamental,Hypotheses,False,100,5,14,0.3571428571428571,2.14e-05,False,6.593562126159668,8.08133316040039,7.108841896057129,-10.752119635936468
Hypotheses1,52,elements,Hypotheses,False,100,6,14,0.4285714285714285,5.01e-05,False,3.304877758026123,4.067385196685791,4.815755844116211,-9.901489549873455
Hypotheses1,53,that,Hypotheses,False,100,7,14,0.5,0.0102,True,2.3993730545043945,2.259119987487793,2.6667869091033936,-4.585367558691911
Hypotheses1,54,will,Hypotheses,False,100,8,14,0.5714285714285714,0.00282,True,1.5860846042633057,1.3873146772384644,1.6311049461364746,-5.871018394032115
Hypotheses1,55,constitute,Hypotheses,False,100,9,14,0.6428571428571429,7.08e-06,False,6.694765567779541,6.554685592651367,6.015923500061035,-11.858236650258645
Hypotheses1,56,the,Hypotheses,False,100,10,14,0.7142857142857143,0.0537,True,0.7301071882247925,0.5754867196083069,0.7214229702949524,-2.9243422774673182
Hypotheses1,57,crux,Hypotheses,False,100,11,14,0.7857142857142857,1.12e-06,False,8.202987721189857,8.889226719737053,8.285366239026189,-13.70218187265727
Hypotheses1,58,of,Hypotheses,False,100,12,14,0.8571428571428571,0.0251,True,0.0799267590045929,0.1642016321420669,0.114241823554039,-3.684887432844399
Hypotheses1,59,the,Hypotheses,False,100,13,14,0.9285714285714286,0.0537,True,0.4837746024131775,0.3399815261363983,0.5385298132896423,-2.9243422774673182
Hypotheses1,60,hypotheses,Hypotheses,False,100,14,14,1.0,1.58e-06,False,9.414243936538696,10.495118141174316,7.46606707572937,-13.3580857109254
Hypotheses1,61,.,Hypotheses,True,100,14,14,1.0,0.0,False,,,,
Hypotheses1,62,A,Hypotheses,False,101,0,21,0.0,0.0229,True,3.491618633270264,3.446784019470215,3.0412707328796387,-3.776618368421943
Hypotheses1,63,classic,Hypotheses,False,101,1,21,0.0476190476190476,5.25e-05,False,6.939830780029297,7.148789405822754,7.550092697143555,-9.854697388366697
Hypotheses1,64,principle,Hypotheses,False,101,2,21,0.0952380952380952,2.19e-05,False,8.010738372802734,7.237160205841064,7.054743766784668,-10.729023921141819
Hypotheses1,65,of,Hypotheses,False,101,3,21,0.1428571428571428,0.0251,True,1.0062196254730225,1.0129071474075315,0.835498571395874,-3.684887432844399
Hypotheses1,66,this,Hypotheses,False,101,4,21,0.1904761904761904,0.00661,True,3.8789758682250977,3.718954086303711,3.744614839553833,-5.019171625118542
Hypotheses1,67,intellectual,Hypotheses,False,101,5,21,0.238095238095238,2e-05,False,9.475582122802734,9.726661682128906,8.70517349243164,-10.819778284410283
Hypotheses1,68,ruminative,Hypotheses,False,101,6,21,0.2857142857142857,3.55e-08,False,15.657501101493835,13.973521947860718,14.03654956817627,-17.15373314046504
Hypotheses1,69,and,Hypotheses,False,101,7,21,0.3333333333333333,0.0257,True,5.608114719390869,5.558306694030762,5.478728294372559,-3.661264287080963
Hypotheses1,70,winnowing,Hypotheses,False,101,8,21,0.3809523809523809,1.05e-07,False,11.637622801586986,14.660567617043853,14.155204023234546,-16.06930548678889
Hypotheses1,71,process,Hypotheses,False,101,9,21,0.4285714285714285,0.000182,False,1.0075401067733765,1.8302067518234253,1.716831922531128,-8.611503870887478
Hypotheses1,72,is,Hypotheses,False,101,10,21,0.4761904761904761,0.0117,True,0.2758024930953979,0.2470692992210388,0.3060989081859588,-4.448166437178426
Hypotheses1,73,known,Hypotheses,False,101,11,21,0.5238095238095238,0.000245,False,7.862631797790527,5.600488662719727,6.036016464233398,-8.314252347419547
